video_id,rgb_path,thermal_path,class_id,class_name,split,is_hard_negative
250724124212_00086,RGB/pick/pick_250724124212_00086_rgb.mp4,Thermal/pick/pick_250724124212_00086_inf.mp4,10,pick,train,TRUE
250607160219_00017,RGB/walk/walk_250607160219_00017_rgb.mp4,Thermal/walk/walk_250607160219_00017_inf.mp4,25,walk,train,FALSE
250606145555_00040,RGB/searching/searching_250606145555_00040_rgb.mp4,Thermal/searching/searching_250606145555_00040_inf.mp4,16,searching,train,FALSE
250607160320_00013,RGB/walk/walk_250607160320_00013_rgb.mp4,Thermal/walk/walk_250607160320_00013_inf.mp4,25,walk,train,FALSE
250607161247_00155,RGB/walk/walk_250607161247_00155_rgb.mp4,Thermal/walk/walk_250607161247_00155_inf.mp4,25,walk,train,FALSE
250606150147_00002,RGB/searching/searching_250606150147_00002_rgb.mp4,Thermal/searching/searching_250606150147_00002_inf.mp4,16,searching,train,FALSE
250804221306_00166,RGB/stand/stand_250804221306_00166_rgb.mp4,Thermal/stand/stand_250804221306_00166_inf.mp4,21,stand,train,FALSE
250604175257_00145,RGB/slap/clap_250604175257_00145_rgb.mp4,Thermal/slap/clap_250604175257_00145_inf.mp4,18,slap,train,FALSE
250525222706_00097,RGB/walk/walk_250525222706_00097_rgb.mp4,Thermal/walk/walk_250525222706_00097_inf.mp4,25,walk,train,FALSE
250712154858_00030,RGB/sit/sit_250712154858_00030_rgb.mp4,Thermal/sit/sit_250712154858_00030_inf.mp4,17,sit,train,TRUE
250604173745_00128,RGB/call/call_250604173745_00128_rgb.mp4,Thermal/call/call_250604173745_00128_inf.mp4,0,call,train,FALSE
250530170400_00130,RGB/push/push_250530170400_00130_rgb.mp4,Thermal/push/push_250530170400_00130_inf.mp4,12,push,train,FALSE
250603115301_00466,RGB/typing/typing_250603115301_00466_rgb.mp4,Thermal/typing/typing_250603115301_00466_inf.mp4,23,typing,train,FALSE
250622171657_00106,RGB/put_off_coat/put_off_coat_250622171657_00106_rgb.mp4,Thermal/put_off_coat/put_off_coat_250622171657_00106_inf.mp4,13,put_off_coat,train,FALSE
250605174248_00049,RGB/wave/wave_250605174248_00049_rgb.mp4,Thermal/wave/wave_250605174248_00049_inf.mp4,26,wave,train,FALSE
250605174047_00021,RGB/wave/wave_250605174047_00021_rgb.mp4,Thermal/wave/wave_250605174047_00021_inf.mp4,26,wave,train,FALSE
250606144831_00083,RGB/searching/searching_250606144831_00083_rgb.mp4,Thermal/searching/searching_250606144831_00083_inf.mp4,16,searching,train,FALSE
250603154419_00076,RGB/using_smartphone/using_smartphone_250603154419_00076_rgb.mp4,Thermal/using_smartphone/using_smartphone_250603154419_00076_inf.mp4,24,using_smartphone,train,FALSE
250604115452_00118,RGB/photographing/photographing_250604115452_00118_rgb.mp4,Thermal/photographing/photographing_250604115452_00118_inf.mp4,9,photographing,train,FALSE
250529182222_00187,RGB/jump/jump_250529182222_00187_rgb.mp4,Thermal/jump/jump_250529182222_00187_inf.mp4,7,jump,train,FALSE
250726221143_00016,RGB/turn/turn_250726221143_00016_rgb.mp4,Thermal/turn/turn_250726221143_00016_inf.mp4,22,turn,train,FALSE
250604175102_00108,RGB/slap/clap_250604175102_00108_rgb.mp4,Thermal/slap/clap_250604175102_00108_inf.mp4,18,slap,train,FALSE
250528152423_00343,RGB/run/run_250528152423_00343_rgb.mp4,Thermal/run/run_250528152423_00343_inf.mp4,15,run,train,FALSE
250603114649_00330,RGB/typing/typing_250603114649_00330_rgb.mp4,Thermal/typing/typing_250603114649_00330_inf.mp4,23,typing,train,FALSE
250530171244_00077,RGB/push/push_250530171244_00077_rgb.mp4,Thermal/push/push_250530171244_00077_inf.mp4,12,push,train,FALSE
250607172623_00154,RGB/sleeping/sleeping_250607172623_00154_rgb.mp4,Thermal/sleeping/sleeping_250607172623_00154_inf.mp4,19,sleeping,train,FALSE
250606153121_00022,RGB/pour/pour_250606153121_00022_rgb.mp4,Thermal/pour/pour_250606153121_00022_inf.mp4,11,pour,train,FALSE
250730005256_00017,RGB/pick/pick_250730005256_00017_rgb.mp4,Thermal/pick/pick_250730005256_00017_inf.mp4,10,pick,train,TRUE
250726161513_00110,RGB/turn/turn_250726161513_00110_rgb.mp4,Thermal/turn/turn_250726161513_00110_inf.mp4,22,turn,train,FALSE
250607173257_00007,RGB/sleeping/sleeping_250607173257_00007_rgb.mp4,Thermal/sleeping/sleeping_250607173257_00007_inf.mp4,19,sleeping,train,FALSE
250619152900_00040,RGB/searching/searching_250619152900_00040_rgb.mp4,Thermal/searching/searching_250619152900_00040_inf.mp4,16,searching,train,FALSE
250603113353_00057,RGB/typing/typing_250603113353_00057_rgb.mp4,Thermal/typing/typing_250603113353_00057_inf.mp4,23,typing,train,FALSE
250604114330_00097,RGB/photographing/photographing_250604114330_00097_rgb.mp4,Thermal/photographing/photographing_250604114330_00097_inf.mp4,9,photographing,train,FALSE
250619152005_00021,RGB/call/call_250619152005_00021_rgb.mp4,Thermal/call/call_250619152005_00021_inf.mp4,0,call,train,FALSE
250605173229_00132,RGB/wave/wave_250605173229_00132_rgb.mp4,Thermal/wave/wave_250605173229_00132_inf.mp4,26,wave,train,FALSE
250622110829_00039,RGB/call/call_250622110829_00039_rgb.mp4,Thermal/call/call_250622110829_00039_inf.mp4,0,call,train,FALSE
250530171500_00116,RGB/push/push_250530171500_00116_rgb.mp4,Thermal/push/push_250530171500_00116_inf.mp4,12,push,train,FALSE
250619153251_00004,RGB/searching/searching_250619153251_00004_rgb.mp4,Thermal/searching/searching_250619153251_00004_inf.mp4,16,searching,train,FALSE
250530171034_00039,RGB/push/push_250530171034_00039_rgb.mp4,Thermal/push/push_250530171034_00039_inf.mp4,12,push,train,FALSE
250606224528_00003,RGB/put_off_coat/put_off_coat_250606224528_00003_rgb.mp4,Thermal/put_off_coat/put_off_coat_250606224528_00003_inf.mp4,13,put_off_coat,train,FALSE
250622110820_00020,RGB/call/call_250622110820_00020_rgb.mp4,Thermal/call/call_250622110820_00020_inf.mp4,0,call,train,FALSE
250712214444_00020,RGB/jump/jump_250712214444_00020_rgb.mp4,Thermal/jump/jump_250712214444_00020_inf.mp4,7,jump,train,FALSE
250805153139_00051,RGB/squat/squat_250805153139_00051_rgb.mp4,Thermal/squat/squat_250805153139_00051_inf.mp4,20,squat,train,TRUE
250804155420_00003,RGB/sit/sit_250804155420_00003_rgb.mp4,Thermal/sit/sit_250804155420_00003_inf.mp4,17,sit,train,TRUE
250602122355_00035,RGB/run/run_250602122355_00035_rgb.mp4,Thermal/run/run_250602122355_00035_inf.mp4,15,run,train,FALSE
250725130327_00066,RGB/push/push_250725130327_00066_rgb.mp4,Thermal/push/push_250725130327_00066_inf.mp4,12,push,train,FALSE
250805112626_00002,RGB/squat/squat_250805112626_00002_rgb.mp4,Thermal/squat/squat_250805112626_00002_inf.mp4,20,squat,train,TRUE
250712193251_00286,RGB/pour/pour_250712193251_00286_rgb.mp4,Thermal/pour/pour_250712193251_00286_inf.mp4,11,pour,train,FALSE
250624191630_00021,RGB/squat/squat_250624191630_00021_rgb.mp4,Thermal/squat/squat_250624191630_00021_inf.mp4,20,squat,train,TRUE
250619152100_00031,RGB/call/call_250619152100_00031_rgb.mp4,Thermal/call/call_250619152100_00031_inf.mp4,0,call,train,FALSE
250619153037_00028,RGB/searching/searching_250619153037_00028_rgb.mp4,Thermal/searching/searching_250619153037_00028_inf.mp4,16,searching,train,FALSE
250725151627_00003,RGB/door_open/door_open_250725151627_00003_rgb.mp4,Thermal/door_open/door_open_250725151627_00003_inf.mp4,4,door_open,train,FALSE
250619152945_00072,RGB/searching/searching_250619152945_00072_rgb.mp4,Thermal/searching/searching_250619152945_00072_inf.mp4,16,searching,train,FALSE
250606153806_00021,RGB/pour/pour_250606153806_00021_rgb.mp4,Thermal/pour/pour_250606153806_00021_inf.mp4,11,pour,train,FALSE
250622155122_00073,RGB/put_on_coat/put_on_coat_250622155122_00073_rgb.mp4,Thermal/put_on_coat/put_on_coat_250622155122_00073_inf.mp4,14,put_on_coat,train,FALSE
250729150932_00029,RGB/lift/lift_250729150932_00029_rgb.mp4,Thermal/lift/lift_250729150932_00029_inf.mp4,8,lift,train,TRUE
250712133716_00131,RGB/wave/wave_250712133716_00131_rgb.mp4,Thermal/wave/wave_250712133716_00131_inf.mp4,26,wave,train,FALSE
250604155149_00010,RGB/climb_stairs/climb_stairs_250604155149_00010_rgb.mp4,Thermal/climb_stairs/climb_stairs_250604155149_00010_inf.mp4,1,climb_stairs,train,FALSE
250604115225_00062,RGB/photographing/photographing_250604115225_00062_rgb.mp4,Thermal/photographing/photographing_250604115225_00062_inf.mp4,9,photographing,train,FALSE
250724150901_00005,RGB/jump/jump_250724150901_00005_rgb.mp4,Thermal/jump/jump_250724150901_00005_inf.mp4,7,jump,train,FALSE
250606150424_00008,RGB/searching/searching_250606150424_00008_rgb.mp4,Thermal/searching/searching_250606150424_00008_inf.mp4,16,searching,train,FALSE
250613165019_00066,RGB/call/call_250613165019_00066_rgb.mp4,Thermal/call/call_250613165019_00066_inf.mp4,0,call,train,FALSE
250530170244_00108,RGB/push/push_250530170244_00108_rgb.mp4,Thermal/push/push_250530170244_00108_inf.mp4,12,push,train,FALSE
250603155828_00036,RGB/photographing/photographing_250603155828_00036_rgb.mp4,Thermal/photographing/photographing_250603155828_00036_inf.mp4,9,photographing,train,FALSE
250604182435_00079,RGB/climb_stairs/climb_stairs_250604182435_00079_rgb.mp4,Thermal/climb_stairs/climb_stairs_250604182435_00079_inf.mp4,1,climb_stairs,train,FALSE
250622171427_00101,RGB/door_close/door_close_250622171427_00101_rgb.mp4,Thermal/door_close/door_close_250622171427_00101_inf.mp4,3,door_close,train,FALSE
250606153354_00004,RGB/pour/pour_250606153354_00004_rgb.mp4,Thermal/pour/pour_250606153354_00004_inf.mp4,11,pour,train,FALSE
250605194157_00049,RGB/drink/drink_250605194157_00049_rgb.mp4,Thermal/drink/drink_250605194157_00049_inf.mp4,5,drink,train,FALSE
250607140117_00037,RGB/drink/drink_250607140117_00037_rgb.mp4,Thermal/drink/drink_250607140117_00037_inf.mp4,5,drink,train,FALSE
250804164015_00061,RGB/sit/sit_250804164015_00061_rgb.mp4,Thermal/sit/sit_250804164015_00061_inf.mp4,17,sit,train,TRUE
250607173047_00209,RGB/sleeping/sleeping_250607173047_00209_rgb.mp4,Thermal/sleeping/sleeping_250607173047_00209_inf.mp4,19,sleeping,train,FALSE
250712181211_00188,RGB/turn/turn_250712181211_00188_rgb.mp4,Thermal/turn/turn_250712181211_00188_inf.mp4,22,turn,train,FALSE
250530170956_00028,RGB/push/push_250530170956_00028_rgb.mp4,Thermal/push/push_250530170956_00028_inf.mp4,12,push,train,FALSE
250622110812_00018,RGB/using_smartphone/using_smartphone_250622110812_00018_rgb.mp4,Thermal/using_smartphone/using_smartphone_250622110812_00018_inf.mp4,24,using_smartphone,train,FALSE
250604182304_00049,RGB/climb_stairs/climb_stairs_250604182304_00049_rgb.mp4,Thermal/climb_stairs/climb_stairs_250604182304_00049_inf.mp4,1,climb_stairs,train,FALSE
250526133807_00303,RGB/put_off_coat/put_off_coat_250526133807_00303_rgb.mp4,Thermal/put_off_coat/put_off_coat_250526133807_00303_inf.mp4,13,put_off_coat,train,FALSE
250712204720_00406,RGB/lift/lift_250712204720_00406_rgb.mp4,Thermal/lift/lift_250712204720_00406_inf.mp4,8,lift,train,TRUE
250529135253_00005,RGB/jump/jump_250529135253_00005_rgb.mp4,Thermal/jump/jump_250529135253_00005_inf.mp4,7,jump,train,FALSE
250608230300_00048,RGB/stand/stand_250608230300_00048_rgb.mp4,Thermal/stand/stand_250608230300_00048_inf.mp4,21,stand,train,FALSE
250604182046_00004,RGB/climb_stairs/climb_stairs_250604182046_00004_rgb.mp4,Thermal/climb_stairs/climb_stairs_250604182046_00004_inf.mp4,1,climb_stairs,train,FALSE
250606153803_00019,RGB/pour/pour_250606153803_00019_rgb.mp4,Thermal/pour/pour_250606153803_00019_inf.mp4,11,pour,train,FALSE
250712214344_00017,RGB/turn/turn_250712214344_00017_rgb.mp4,Thermal/turn/turn_250712214344_00017_inf.mp4,22,turn,train,FALSE
250603160711_00023,RGB/slap/slap_250603160711_00023_rgb.mp4,Thermal/slap/slap_250603160711_00023_inf.mp4,18,slap,train,FALSE
250528151818_00190,RGB/run/run_250528151818_00190_rgb.mp4,Thermal/run/run_250528151818_00190_inf.mp4,15,run,train,FALSE
250622155955_00004,RGB/stand/stand_250622155955_00004_rgb.mp4,Thermal/stand/stand_250622155955_00004_inf.mp4,21,stand,train,FALSE
250603114109_00210,RGB/typing/typing_250603114109_00210_rgb.mp4,Thermal/typing/typing_250603114109_00210_inf.mp4,23,typing,train,FALSE
250607160939_00078,RGB/walk/walk_250607160939_00078_rgb.mp4,Thermal/walk/walk_250607160939_00078_inf.mp4,25,walk,train,FALSE
250525155147_00063,RGB/turn/turn_250525155147_00063_rgb.mp4,Thermal/turn/turn_250525155147_00063_inf.mp4,22,turn,train,FALSE
250604174835_00058,RGB/slap/clap_250604174835_00058_rgb.mp4,Thermal/slap/clap_250604174835_00058_inf.mp4,18,slap,train,FALSE
250622110818_00016,RGB/call/call_250622110818_00016_rgb.mp4,Thermal/call/call_250622110818_00016_inf.mp4,0,call,train,FALSE
250805113644_00024,RGB/squat/squat_250805113644_00024_rgb.mp4,Thermal/squat/squat_250805113644_00024_inf.mp4,20,squat,train,TRUE
250729221617_00126,RGB/pick/pick_250729221617_00126_rgb.mp4,Thermal/pick/pick_250729221617_00126_inf.mp4,10,pick,train,TRUE
250804221905_00187,RGB/sit/sit_250804221905_00187_rgb.mp4,Thermal/sit/sit_250804221905_00187_inf.mp4,17,sit,train,TRUE
250604175754_00049,RGB/slap/clap_250604175754_00049_rgb.mp4,Thermal/slap/clap_250604175754_00049_inf.mp4,18,slap,train,FALSE
250729201613_00052,RGB/lift/lift_250729201613_00052_rgb.mp4,Thermal/lift/lift_250729201613_00052_inf.mp4,8,lift,train,TRUE
250607141559_00058,RGB/drink/drink_250607141559_00058_rgb.mp4,Thermal/drink/drink_250607141559_00058_inf.mp4,5,drink,train,FALSE
250607155953_00001,RGB/walk/walk_250607155953_00001_rgb.mp4,Thermal/walk/walk_250607155953_00001_inf.mp4,25,walk,train,FALSE
250712155416_00046,RGB/lift/lift_250712155416_00046_rgb.mp4,Thermal/lift/lift_250712155416_00046_inf.mp4,8,lift,train,TRUE
250730155819_00041,RGB/pick/pick_250730155819_00041_rgb.mp4,Thermal/pick/pick_250730155819_00041_inf.mp4,10,pick,train,TRUE
250605151448_00008,RGB/pour/pour_250605151448_00008_rgb.mp4,Thermal/pour/pour_250605151448_00008_inf.mp4,11,pour,train,FALSE
250603160746_00037,RGB/slap/slap_250603160746_00037_rgb.mp4,Thermal/slap/slap_250603160746_00037_inf.mp4,18,slap,train,FALSE
250623001435_00039,RGB/put_off_coat/put_off_coat_250623001435_00039_rgb.mp4,Thermal/put_off_coat/put_off_coat_250623001435_00039_inf.mp4,13,put_off_coat,train,FALSE
250607170702_00196,RGB/sleeping/sleeping_250607170702_00196_rgb.mp4,Thermal/sleeping/sleeping_250607170702_00196_inf.mp4,19,sleeping,train,FALSE
250528151406_00083,RGB/run/run_250528151406_00083_rgb.mp4,Thermal/run/run_250528151406_00083_inf.mp4,15,run,train,FALSE
250605173917_00021,RGB/wave/wave_250605173917_00021_rgb.mp4,Thermal/wave/wave_250605173917_00021_inf.mp4,26,wave,train,FALSE
250603113948_00182,RGB/typing/typing_250603113948_00182_rgb.mp4,Thermal/typing/typing_250603113948_00182_inf.mp4,23,typing,train,FALSE
250725124737_00043,RGB/push/push_250725124737_00043_rgb.mp4,Thermal/push/push_250725124737_00043_inf.mp4,12,push,train,FALSE
250606150646_00003,RGB/searching/searching_250606150646_00003_rgb.mp4,Thermal/searching/searching_250606150646_00003_inf.mp4,16,searching,train,FALSE
250805153718_00064,RGB/crouch/crouch_250805153718_00064_rgb.mp4,Thermal/crouch/crouch_250805153718_00064_inf.mp4,2,crouch,train,TRUE
250730000706_00173,RGB/using_smartphone/using_smartphone_250730000706_00173_rgb.mp4,Thermal/using_smartphone/using_smartphone_250730000706_00173_inf.mp4,24,using_smartphone,train,FALSE
250805154649_00085,RGB/crouch/crouch_250805154649_00085_rgb.mp4,Thermal/crouch/crouch_250805154649_00085_inf.mp4,2,crouch,train,TRUE
250622153014_00157,RGB/stand/stand_250622153014_00157_rgb.mp4,Thermal/stand/stand_250622153014_00157_inf.mp4,21,stand,train,FALSE
250606153025_00048,RGB/pour/pour_250606153025_00048_rgb.mp4,Thermal/pour/pour_250606153025_00048_inf.mp4,11,pour,train,FALSE
250608225253_00032,RGB/stand/stand_250608225253_00032_rgb.mp4,Thermal/stand/stand_250608225253_00032_inf.mp4,21,stand,train,FALSE
250624191936_00055,RGB/stand/stand_250624191936_00055_rgb.mp4,Thermal/stand/stand_250624191936_00055_inf.mp4,21,stand,train,FALSE
250619152731_00092,RGB/slap/clap_250619152731_00092_rgb.mp4,Thermal/slap/clap_250619152731_00092_inf.mp4,18,slap,train,FALSE
250607160811_00042,RGB/walk/walk_250607160811_00042_rgb.mp4,Thermal/walk/walk_250607160811_00042_inf.mp4,25,walk,train,FALSE
250730011022_00033,RGB/pick/pick_250730011022_00033_rgb.mp4,Thermal/pick/pick_250730011022_00033_inf.mp4,10,pick,train,TRUE
250603161123_00122,RGB/slap/slap_250603161123_00122_rgb.mp4,Thermal/slap/slap_250603161123_00122_inf.mp4,18,slap,train,FALSE
250604173359_00055,RGB/call/call_250604173359_00055_rgb.mp4,Thermal/call/call_250604173359_00055_inf.mp4,0,call,train,FALSE
250804222244_00202,RGB/stand/stand_250804222244_00202_rgb.mp4,Thermal/stand/stand_250804222244_00202_inf.mp4,21,stand,train,FALSE
250619152921_00055,RGB/searching/searching_250619152921_00055_rgb.mp4,Thermal/searching/searching_250619152921_00055_inf.mp4,16,searching,train,FALSE
250525232243_00214,RGB/sit/sit_250525232243_00214_rgb.mp4,Thermal/sit/sit_250525232243_00214_inf.mp4,17,sit,train,TRUE
250624195144_00014,RGB/turn/turn_250624195144_00014_rgb.mp4,Thermal/turn/turn_250624195144_00014_inf.mp4,22,turn,train,FALSE
250725121841_00001,RGB/push/push_250725121841_00001_rgb.mp4,Thermal/push/push_250725121841_00001_inf.mp4,12,push,train,FALSE
250604155004_00051,RGB/climb_stairs/climb_stairs_250604155004_00051_rgb.mp4,Thermal/climb_stairs/climb_stairs_250604155004_00051_inf.mp4,1,climb_stairs,train,FALSE
250712152748_00174,RGB/turn/turn_250712152748_00174_rgb.mp4,Thermal/turn/turn_250712152748_00174_inf.mp4,22,turn,train,FALSE
250724114214_00017,RGB/jump/jump_250724114214_00017_rgb.mp4,Thermal/jump/jump_250724114214_00017_inf.mp4,7,jump,train,FALSE
250603161903_00037,RGB/walk/walk_250603161903_00037_rgb.mp4,Thermal/walk/walk_250603161903_00037_inf.mp4,25,walk,train,FALSE
250606153741_00005,RGB/pour/pour_250606153741_00005_rgb.mp4,Thermal/pour/pour_250606153741_00005_inf.mp4,11,pour,train,FALSE
250606153116_00019,RGB/pour/pour_250606153116_00019_rgb.mp4,Thermal/pour/pour_250606153116_00019_inf.mp4,11,pour,train,FALSE
250726151918_00052,RGB/door_open/door_open_250726151918_00052_rgb.mp4,Thermal/door_open/door_open_250726151918_00052_inf.mp4,4,door_open,train,FALSE
250622110829_00040,RGB/call/call_250622110829_00040_rgb.mp4,Thermal/call/call_250622110829_00040_inf.mp4,0,call,train,FALSE
250606153328_00001,RGB/pour/pour_250606153328_00001_rgb.mp4,Thermal/pour/pour_250606153328_00001_inf.mp4,11,pour,train,FALSE
250624022814_00075,RGB/door_close/door_close_250624022814_00075_rgb.mp4,Thermal/door_close/door_close_250624022814_00075_inf.mp4,3,door_close,train,FALSE
250607160325_00015,RGB/walk/walk_250607160325_00015_rgb.mp4,Thermal/walk/walk_250607160325_00015_inf.mp4,25,walk,train,FALSE
250604174924_00074,RGB/slap/clap_250604174924_00074_rgb.mp4,Thermal/slap/clap_250604174924_00074_inf.mp4,18,slap,train,FALSE
250804222644_00212,RGB/put_off_coat/put_off_coat_250804222644_00212_rgb.mp4,Thermal/put_off_coat/put_off_coat_250804222644_00212_inf.mp4,13,put_off_coat,train,FALSE
250604173755_00131,RGB/call/call_250604173755_00131_rgb.mp4,Thermal/call/call_250604173755_00131_inf.mp4,0,call,train,FALSE
250622110825_00036,RGB/call/call_250622110825_00036_rgb.mp4,Thermal/call/call_250622110825_00036_inf.mp4,0,call,train,FALSE
250804230137_00265,RGB/put_on_coat/put_on_coat_250804230137_00265_rgb.mp4,Thermal/put_on_coat/put_on_coat_250804230137_00265_inf.mp4,14,put_on_coat,train,FALSE
250605151849_00099,RGB/pour/pour_250605151849_00099_rgb.mp4,Thermal/pour/pour_250605151849_00099_inf.mp4,11,pour,train,FALSE
250529140950_00048,RGB/jump/jump_250529140950_00048_rgb.mp4,Thermal/jump/jump_250529140950_00048_inf.mp4,7,jump,train,FALSE
250805162035_00136,RGB/crouch/crouch_250805162035_00136_rgb.mp4,Thermal/crouch/crouch_250805162035_00136_inf.mp4,2,crouch,train,TRUE
250607160407_00032,RGB/walk/walk_250607160407_00032_rgb.mp4,Thermal/walk/walk_250607160407_00032_inf.mp4,25,walk,train,FALSE
250607165821_00070,RGB/sleeping/sleeping_250607165821_00070_rgb.mp4,Thermal/sleeping/sleeping_250607165821_00070_inf.mp4,19,sleeping,train,FALSE
250611140434_00002,RGB/drink/drink_250611140434_00002_rgb.mp4,Thermal/drink/drink_250611140434_00002_inf.mp4,5,drink,train,FALSE
250606153346_00008,RGB/pour/pour_250606153346_00008_rgb.mp4,Thermal/pour/pour_250606153346_00008_inf.mp4,11,pour,train,FALSE
250607131126_00024,RGB/jump/jump_250607131126_00024_rgb.mp4,Thermal/jump/jump_250607131126_00024_inf.mp4,7,jump,train,FALSE
250804235004_00356,RGB/put_off_coat/put_off_coat_250804235004_00356_rgb.mp4,Thermal/put_off_coat/put_off_coat_250804235004_00356_inf.mp4,13,put_off_coat,train,FALSE
250730020904_00010,RGB/using_smartphone/using_smartphone_250730020904_00010_rgb.mp4,Thermal/using_smartphone/using_smartphone_250730020904_00010_inf.mp4,24,using_smartphone,train,FALSE
250606153249_00018,RGB/pour/pour_250606153249_00018_rgb.mp4,Thermal/pour/pour_250606153249_00018_inf.mp4,11,pour,train,FALSE
250606153317_00005,RGB/pour/pour_250606153317_00005_rgb.mp4,Thermal/pour/pour_250606153317_00005_inf.mp4,11,pour,train,FALSE
250804223605_00235,RGB/put_off_coat/put_off_coat_250804223605_00235_rgb.mp4,Thermal/put_off_coat/put_off_coat_250804223605_00235_inf.mp4,13,put_off_coat,train,FALSE
250607165825_00071,RGB/sleeping/sleeping_250607165825_00071_rgb.mp4,Thermal/sleeping/sleeping_250607165825_00071_inf.mp4,19,sleeping,train,FALSE
250607173644_00032,RGB/sleeping/sleeping_250607173644_00032_rgb.mp4,Thermal/sleeping/sleeping_250607173644_00032_inf.mp4,19,sleeping,train,FALSE
250529144041_00082,RGB/jump/jump_250529144041_00082_rgb.mp4,Thermal/jump/jump_250529144041_00082_inf.mp4,7,jump,train,FALSE
250804214724_00129,RGB/sit/sit_250804214724_00129_rgb.mp4,Thermal/sit/sit_250804214724_00129_inf.mp4,17,sit,train,TRUE
250604114120_00055,RGB/photographing/photographing_250604114120_00055_rgb.mp4,Thermal/photographing/photographing_250604114120_00055_inf.mp4,9,photographing,train,FALSE
250725134552_00014,RGB/push/push_250725134552_00014_rgb.mp4,Thermal/push/push_250725134552_00014_inf.mp4,12,push,train,FALSE
250712154128_00012,RGB/lift/lift_250712154128_00012_rgb.mp4,Thermal/lift/lift_250712154128_00012_inf.mp4,8,lift,train,TRUE
250606153629_00004,RGB/pour/pour_250606153629_00004_rgb.mp4,Thermal/pour/pour_250606153629_00004_inf.mp4,11,pour,train,FALSE
250607014331_00107,RGB/put_off_coat/put_off_coat_250607014331_00107_rgb.mp4,Thermal/put_off_coat/put_off_coat_250607014331_00107_inf.mp4,13,put_off_coat,train,FALSE
250712131345_00111,RGB/wave/wave_250712131345_00111_rgb.mp4,Thermal/wave/wave_250712131345_00111_inf.mp4,26,wave,train,FALSE
250604115055_00027,RGB/photographing/photographing_250604115055_00027_rgb.mp4,Thermal/photographing/photographing_250604115055_00027_inf.mp4,9,photographing,train,FALSE
250606145353_00011,RGB/searching/searching_250606145353_00011_rgb.mp4,Thermal/searching/searching_250606145353_00011_inf.mp4,16,searching,train,FALSE
250715151920_00019,RGB/stand/stand_250715151920_00019_rgb.mp4,Thermal/stand/stand_250715151920_00019_inf.mp4,21,stand,train,FALSE
250712141021_00140,RGB/stand/stand_250712141021_00140_rgb.mp4,Thermal/stand/stand_250712141021_00140_inf.mp4,21,stand,train,FALSE
250604182332_00058,RGB/climb_stairs/climb_stairs_250604182332_00058_rgb.mp4,Thermal/climb_stairs/climb_stairs_250604182332_00058_inf.mp4,1,climb_stairs,train,FALSE
250622175140_00107,RGB/sit/sit_250622175140_00107_rgb.mp4,Thermal/sit/sit_250622175140_00107_inf.mp4,17,sit,train,TRUE
250804235744_00375,RGB/put_on_coat/put_on_coat_250804235744_00375_rgb.mp4,Thermal/put_on_coat/put_on_coat_250804235744_00375_inf.mp4,14,put_on_coat,train,FALSE
250805153347_00057,RGB/crouch/crouch_250805153347_00057_rgb.mp4,Thermal/crouch/crouch_250805153347_00057_inf.mp4,2,crouch,train,TRUE
250619152941_00069,RGB/searching/searching_250619152941_00069_rgb.mp4,Thermal/searching/searching_250619152941_00069_inf.mp4,16,searching,train,FALSE
250603161231_00149,RGB/slap/slap_250603161231_00149_rgb.mp4,Thermal/slap/slap_250603161231_00149_inf.mp4,18,slap,train,FALSE
250712124046_00090,RGB/lift/lift_250712124046_00090_rgb.mp4,Thermal/lift/lift_250712124046_00090_inf.mp4,8,lift,train,TRUE
250724123922_00083,RGB/door_open/door_open_250724123922_00083_rgb.mp4,Thermal/door_open/door_open_250724123922_00083_inf.mp4,4,door_open,train,FALSE
250624030259_00013,RGB/push/push_250624030259_00013_rgb.mp4,Thermal/push/push_250624030259_00013_inf.mp4,12,push,train,FALSE
250603161014_00095,RGB/slap/slap_250603161014_00095_rgb.mp4,Thermal/slap/slap_250603161014_00095_inf.mp4,18,slap,train,FALSE
250712122004_00057,RGB/stand/stand_250712122004_00057_rgb.mp4,Thermal/stand/stand_250712122004_00057_inf.mp4,21,stand,train,FALSE
250602122431_00045,RGB/run/run_250602122431_00045_rgb.mp4,Thermal/run/run_250602122431_00045_inf.mp4,15,run,train,FALSE
250613164905_00035,RGB/call/call_250613164905_00035_rgb.mp4,Thermal/call/call_250613164905_00035_inf.mp4,0,call,train,FALSE
250602122344_00032,RGB/run/run_250602122344_00032_rgb.mp4,Thermal/run/run_250602122344_00032_inf.mp4,15,run,train,FALSE
250724121213_00047,RGB/push/push_250724121213_00047_rgb.mp4,Thermal/push/push_250724121213_00047_inf.mp4,12,push,train,FALSE
250603161452_00038,RGB/typing/typing_250603161452_00038_rgb.mp4,Thermal/typing/typing_250603161452_00038_inf.mp4,23,typing,train,FALSE
250604173611_00097,RGB/call/call_250604173611_00097_rgb.mp4,Thermal/call/call_250604173611_00097_inf.mp4,0,call,train,FALSE
250607160919_00070,RGB/walk/walk_250607160919_00070_rgb.mp4,Thermal/walk/walk_250607160919_00070_inf.mp4,25,walk,train,FALSE
250604115444_00115,RGB/photographing/photographing_250604115444_00115_rgb.mp4,Thermal/photographing/photographing_250604115444_00115_inf.mp4,9,photographing,train,FALSE
250712204015_00391,RGB/jump/jump_250712204015_00391_rgb.mp4,Thermal/jump/jump_250712204015_00391_inf.mp4,7,jump,train,FALSE
