sample_id,dataset,role,modality,path_rgb,path_thermal,sequence_id,subject_id,frame_index,original_label,project_label,status,issue_code,split,notes
mot20_train_MOT20-05_001863,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001863.jpg,none,MOT20-05,none,1863,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001864,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001864.jpg,none,MOT20-05,none,1864,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001865,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001865.jpg,none,MOT20-05,none,1865,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001866,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001866.jpg,none,MOT20-05,none,1866,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001867,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001867.jpg,none,MOT20-05,none,1867,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001868,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001868.jpg,none,MOT20-05,none,1868,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001869,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001869.jpg,none,MOT20-05,none,1869,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001870,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001870.jpg,none,MOT20-05,none,1870,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001871,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001871.jpg,none,MOT20-05,none,1871,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001872,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001872.jpg,none,MOT20-05,none,1872,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001873,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001873.jpg,none,MOT20-05,none,1873,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001874,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001874.jpg,none,MOT20-05,none,1874,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001875,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001875.jpg,none,MOT20-05,none,1875,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001876,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001876.jpg,none,MOT20-05,none,1876,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001877,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001877.jpg,none,MOT20-05,none,1877,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001878,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001878.jpg,none,MOT20-05,none,1878,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001879,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001879.jpg,none,MOT20-05,none,1879,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001880,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001880.jpg,none,MOT20-05,none,1880,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001881,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001881.jpg,none,MOT20-05,none,1881,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001882,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001882.jpg,none,MOT20-05,none,1882,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001883,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001883.jpg,none,MOT20-05,none,1883,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001884,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001884.jpg,none,MOT20-05,none,1884,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001885,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001885.jpg,none,MOT20-05,none,1885,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001886,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001886.jpg,none,MOT20-05,none,1886,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001887,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001887.jpg,none,MOT20-05,none,1887,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001888,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001888.jpg,none,MOT20-05,none,1888,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001889,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001889.jpg,none,MOT20-05,none,1889,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001890,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001890.jpg,none,MOT20-05,none,1890,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001891,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001891.jpg,none,MOT20-05,none,1891,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001892,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001892.jpg,none,MOT20-05,none,1892,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001893,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001893.jpg,none,MOT20-05,none,1893,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001894,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001894.jpg,none,MOT20-05,none,1894,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001895,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001895.jpg,none,MOT20-05,none,1895,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001896,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001896.jpg,none,MOT20-05,none,1896,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001897,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001897.jpg,none,MOT20-05,none,1897,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001898,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001898.jpg,none,MOT20-05,none,1898,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001899,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001899.jpg,none,MOT20-05,none,1899,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001900,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001900.jpg,none,MOT20-05,none,1900,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001901,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001901.jpg,none,MOT20-05,none,1901,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001902,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001902.jpg,none,MOT20-05,none,1902,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001903,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001903.jpg,none,MOT20-05,none,1903,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001904,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001904.jpg,none,MOT20-05,none,1904,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001905,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001905.jpg,none,MOT20-05,none,1905,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001906,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001906.jpg,none,MOT20-05,none,1906,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001907,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001907.jpg,none,MOT20-05,none,1907,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001908,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001908.jpg,none,MOT20-05,none,1908,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001909,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001909.jpg,none,MOT20-05,none,1909,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001910,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001910.jpg,none,MOT20-05,none,1910,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001911,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001911.jpg,none,MOT20-05,none,1911,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001912,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001912.jpg,none,MOT20-05,none,1912,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001913,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001913.jpg,none,MOT20-05,none,1913,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001914,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001914.jpg,none,MOT20-05,none,1914,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001915,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001915.jpg,none,MOT20-05,none,1915,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001916,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001916.jpg,none,MOT20-05,none,1916,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001917,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001917.jpg,none,MOT20-05,none,1917,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001918,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001918.jpg,none,MOT20-05,none,1918,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001919,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001919.jpg,none,MOT20-05,none,1919,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001920,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001920.jpg,none,MOT20-05,none,1920,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001921,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001921.jpg,none,MOT20-05,none,1921,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001922,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001922.jpg,none,MOT20-05,none,1922,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001923,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001923.jpg,none,MOT20-05,none,1923,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001924,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001924.jpg,none,MOT20-05,none,1924,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001925,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001925.jpg,none,MOT20-05,none,1925,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001926,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001926.jpg,none,MOT20-05,none,1926,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001927,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001927.jpg,none,MOT20-05,none,1927,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001928,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001928.jpg,none,MOT20-05,none,1928,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001929,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001929.jpg,none,MOT20-05,none,1929,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001930,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001930.jpg,none,MOT20-05,none,1930,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001931,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001931.jpg,none,MOT20-05,none,1931,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001932,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001932.jpg,none,MOT20-05,none,1932,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001933,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001933.jpg,none,MOT20-05,none,1933,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001934,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001934.jpg,none,MOT20-05,none,1934,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001935,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001935.jpg,none,MOT20-05,none,1935,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001936,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001936.jpg,none,MOT20-05,none,1936,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001937,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001937.jpg,none,MOT20-05,none,1937,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001938,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001938.jpg,none,MOT20-05,none,1938,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001939,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001939.jpg,none,MOT20-05,none,1939,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001940,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001940.jpg,none,MOT20-05,none,1940,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001941,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001941.jpg,none,MOT20-05,none,1941,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001942,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001942.jpg,none,MOT20-05,none,1942,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001943,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001943.jpg,none,MOT20-05,none,1943,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001944,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001944.jpg,none,MOT20-05,none,1944,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001945,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001945.jpg,none,MOT20-05,none,1945,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001946,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001946.jpg,none,MOT20-05,none,1946,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001947,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001947.jpg,none,MOT20-05,none,1947,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001948,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001948.jpg,none,MOT20-05,none,1948,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001949,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001949.jpg,none,MOT20-05,none,1949,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001950,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001950.jpg,none,MOT20-05,none,1950,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001951,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001951.jpg,none,MOT20-05,none,1951,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001952,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001952.jpg,none,MOT20-05,none,1952,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001953,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001953.jpg,none,MOT20-05,none,1953,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001954,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001954.jpg,none,MOT20-05,none,1954,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001955,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001955.jpg,none,MOT20-05,none,1955,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001956,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001956.jpg,none,MOT20-05,none,1956,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001957,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001957.jpg,none,MOT20-05,none,1957,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001958,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001958.jpg,none,MOT20-05,none,1958,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001959,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001959.jpg,none,MOT20-05,none,1959,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001960,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001960.jpg,none,MOT20-05,none,1960,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001961,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001961.jpg,none,MOT20-05,none,1961,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001962,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001962.jpg,none,MOT20-05,none,1962,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001963,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001963.jpg,none,MOT20-05,none,1963,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001964,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001964.jpg,none,MOT20-05,none,1964,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001965,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001965.jpg,none,MOT20-05,none,1965,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001966,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001966.jpg,none,MOT20-05,none,1966,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001967,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001967.jpg,none,MOT20-05,none,1967,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001968,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001968.jpg,none,MOT20-05,none,1968,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001969,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001969.jpg,none,MOT20-05,none,1969,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001970,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001970.jpg,none,MOT20-05,none,1970,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001971,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001971.jpg,none,MOT20-05,none,1971,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001972,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001972.jpg,none,MOT20-05,none,1972,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001973,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001973.jpg,none,MOT20-05,none,1973,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001974,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001974.jpg,none,MOT20-05,none,1974,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001975,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001975.jpg,none,MOT20-05,none,1975,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001976,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001976.jpg,none,MOT20-05,none,1976,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001977,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001977.jpg,none,MOT20-05,none,1977,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
mot20_train_MOT20-05_001978,MOT20,C,rgb,${MOT20_PROCESSED_ROOT}/images/train/MOT20-05/001978.jpg,none,MOT20-05,none,1978,pedestrian,person,fix,F-LABEL-NORM,train,MOT20 pedestrian label normalized to person.
