sequence_name,class,camera,frame,timestamp_ms,posture_label,has_posture_label,image_path,valid
fall-30,fall,cam1,15,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-015.png,True
fall-30,fall,cam1,16,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-016.png,True
fall-30,fall,cam1,17,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-017.png,True
fall-30,fall,cam1,18,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-018.png,True
fall-30,fall,cam1,19,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-019.png,True
fall-30,fall,cam1,20,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-020.png,True
fall-30,fall,cam1,21,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-021.png,True
fall-30,fall,cam1,22,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-022.png,True
fall-30,fall,cam1,23,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-023.png,True
fall-30,fall,cam1,24,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-024.png,True
fall-30,fall,cam1,25,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-025.png,True
fall-30,fall,cam1,26,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-026.png,True
fall-30,fall,cam1,27,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-027.png,True
fall-30,fall,cam1,28,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-028.png,True
fall-30,fall,cam1,29,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-029.png,True
fall-30,fall,cam1,30,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-030.png,True
fall-30,fall,cam1,31,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-031.png,True
fall-30,fall,cam1,32,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-032.png,True
fall-30,fall,cam1,33,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-033.png,True
fall-30,fall,cam1,34,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-034.png,True
fall-30,fall,cam1,35,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-035.png,True
fall-30,fall,cam1,36,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-036.png,True
fall-30,fall,cam1,37,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-037.png,True
fall-30,fall,cam1,38,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-038.png,True
fall-30,fall,cam1,39,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-039.png,True
fall-30,fall,cam1,40,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-040.png,True
fall-30,fall,cam1,41,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-041.png,True
fall-30,fall,cam1,42,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-042.png,True
fall-30,fall,cam1,43,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-043.png,True
fall-30,fall,cam1,44,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-044.png,True
fall-30,fall,cam1,45,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-045.png,True
fall-30,fall,cam1,46,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-046.png,True
fall-30,fall,cam1,47,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-047.png,True
fall-30,fall,cam1,48,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-048.png,True
fall-30,fall,cam1,49,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-049.png,True
fall-30,fall,cam1,50,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-050.png,True
fall-30,fall,cam1,51,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-051.png,True
fall-30,fall,cam1,52,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-052.png,True
fall-30,fall,cam1,53,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-053.png,True
fall-30,fall,cam1,54,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-054.png,True
fall-30,fall,cam1,55,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-055.png,True
fall-30,fall,cam1,56,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-056.png,True
fall-30,fall,cam1,57,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-057.png,True
fall-30,fall,cam1,58,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-058.png,True
fall-30,fall,cam1,59,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-059.png,True
fall-30,fall,cam1,60,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-060.png,True
fall-30,fall,cam1,61,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-061.png,True
fall-30,fall,cam1,62,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-062.png,True
fall-30,fall,cam1,63,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-063.png,True
fall-30,fall,cam1,64,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-064.png,True
fall-30,fall,cam1,65,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-065.png,True
fall-30,fall,cam1,66,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-066.png,True
fall-30,fall,cam1,67,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-067.png,True
fall-30,fall,cam1,68,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-068.png,True
fall-30,fall,cam1,69,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-069.png,True
fall-30,fall,cam1,70,,,False,raw/RGB/fall/cam1/fall-30-cam1-rgb/fall-30-cam1-rgb-070.png,True
adl-01,non_fall,cam0,1,0.0,,False,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-001.png,True
adl-01,non_fall,cam0,2,33.0,,False,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-002.png,True
adl-01,non_fall,cam0,3,66.0,,False,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-003.png,True
adl-01,non_fall,cam0,4,100.0,,False,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-004.png,True
adl-01,non_fall,cam0,5,133.0,,False,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-005.png,True
adl-01,non_fall,cam0,6,166.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-006.png,True
adl-01,non_fall,cam0,7,200.0,,False,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-007.png,True
adl-01,non_fall,cam0,8,233.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-008.png,True
adl-01,non_fall,cam0,9,266.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-009.png,True
adl-01,non_fall,cam0,10,300.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-010.png,True
adl-01,non_fall,cam0,11,333.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-011.png,True
adl-01,non_fall,cam0,12,367.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-012.png,True
adl-01,non_fall,cam0,13,400.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-013.png,True
adl-01,non_fall,cam0,14,433.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-014.png,True
adl-01,non_fall,cam0,15,467.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-015.png,True
adl-01,non_fall,cam0,16,500.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-016.png,True
adl-01,non_fall,cam0,17,533.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-017.png,True
adl-01,non_fall,cam0,18,567.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-018.png,True
adl-01,non_fall,cam0,19,600.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-019.png,True
adl-01,non_fall,cam0,20,634.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-020.png,True
adl-01,non_fall,cam0,21,667.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-021.png,True
adl-01,non_fall,cam0,22,700.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-022.png,True
adl-01,non_fall,cam0,23,734.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-023.png,True
adl-01,non_fall,cam0,24,767.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-024.png,True
adl-01,non_fall,cam0,25,800.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-025.png,True
adl-01,non_fall,cam0,26,834.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-026.png,True
adl-01,non_fall,cam0,27,867.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-027.png,True
adl-01,non_fall,cam0,28,900.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-028.png,True
adl-01,non_fall,cam0,29,934.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-029.png,True
adl-01,non_fall,cam0,30,967.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-030.png,True
adl-01,non_fall,cam0,31,1001.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-031.png,True
adl-01,non_fall,cam0,32,1034.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-032.png,True
adl-01,non_fall,cam0,33,1067.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-033.png,True
adl-01,non_fall,cam0,34,1101.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-034.png,True
adl-01,non_fall,cam0,35,1134.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-035.png,True
adl-01,non_fall,cam0,36,1167.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-036.png,True
adl-01,non_fall,cam0,37,1201.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-037.png,True
adl-01,non_fall,cam0,38,1234.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-038.png,True
adl-01,non_fall,cam0,39,1268.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-039.png,True
adl-01,non_fall,cam0,40,1301.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-040.png,True
adl-01,non_fall,cam0,41,1334.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-041.png,True
adl-01,non_fall,cam0,42,1368.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-042.png,True
adl-01,non_fall,cam0,43,1401.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-043.png,True
adl-01,non_fall,cam0,44,1434.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-044.png,True
adl-01,non_fall,cam0,45,1468.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-045.png,True
adl-01,non_fall,cam0,46,1501.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-046.png,True
adl-01,non_fall,cam0,47,1535.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-047.png,True
adl-01,non_fall,cam0,48,1568.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-048.png,True
adl-01,non_fall,cam0,49,1601.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-049.png,True
adl-01,non_fall,cam0,50,1635.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-050.png,True
adl-01,non_fall,cam0,51,1668.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-051.png,True
adl-01,non_fall,cam0,52,1701.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-052.png,True
adl-01,non_fall,cam0,53,1735.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-053.png,True
adl-01,non_fall,cam0,54,1768.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-054.png,True
adl-01,non_fall,cam0,55,1801.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-055.png,True
adl-01,non_fall,cam0,56,1835.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-056.png,True
adl-01,non_fall,cam0,57,1868.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-057.png,True
adl-01,non_fall,cam0,58,1902.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-058.png,True
adl-01,non_fall,cam0,59,1935.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-059.png,True
adl-01,non_fall,cam0,60,1968.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-060.png,True
adl-01,non_fall,cam0,61,2002.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-061.png,True
adl-01,non_fall,cam0,62,2035.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-062.png,True
adl-01,non_fall,cam0,63,2068.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-063.png,True
adl-01,non_fall,cam0,64,2102.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-064.png,True
adl-01,non_fall,cam0,65,2135.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-065.png,True
adl-01,non_fall,cam0,66,2169.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-066.png,True
adl-01,non_fall,cam0,67,2202.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-067.png,True
adl-01,non_fall,cam0,68,2235.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-068.png,True
adl-01,non_fall,cam0,69,2269.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-069.png,True
adl-01,non_fall,cam0,70,2302.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-070.png,True
adl-01,non_fall,cam0,71,2335.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-071.png,True
adl-01,non_fall,cam0,72,2369.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-072.png,True
adl-01,non_fall,cam0,73,2402.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-073.png,True
adl-01,non_fall,cam0,74,2435.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-074.png,True
adl-01,non_fall,cam0,75,2469.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-075.png,True
adl-01,non_fall,cam0,76,2502.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-076.png,True
adl-01,non_fall,cam0,77,2536.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-077.png,True
adl-01,non_fall,cam0,78,2569.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-078.png,True
adl-01,non_fall,cam0,79,2602.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-079.png,True
adl-01,non_fall,cam0,80,2636.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-080.png,True
adl-01,non_fall,cam0,81,2669.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-081.png,True
adl-01,non_fall,cam0,82,2702.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-082.png,True
adl-01,non_fall,cam0,83,2736.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-083.png,True
adl-01,non_fall,cam0,84,2769.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-084.png,True
adl-01,non_fall,cam0,85,2803.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-085.png,True
adl-01,non_fall,cam0,86,2836.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-086.png,True
adl-01,non_fall,cam0,87,2869.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-087.png,True
adl-01,non_fall,cam0,88,2903.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-088.png,True
adl-01,non_fall,cam0,89,2936.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-089.png,True
adl-01,non_fall,cam0,90,2969.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-090.png,True
adl-01,non_fall,cam0,91,3003.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-091.png,True
adl-01,non_fall,cam0,92,3036.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-092.png,True
adl-01,non_fall,cam0,93,3069.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-093.png,True
adl-01,non_fall,cam0,94,3103.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-094.png,True
adl-01,non_fall,cam0,95,3136.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-095.png,True
adl-01,non_fall,cam0,96,3170.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-096.png,True
adl-01,non_fall,cam0,97,3203.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-097.png,True
adl-01,non_fall,cam0,98,3236.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-098.png,True
adl-01,non_fall,cam0,99,3270.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-099.png,True
adl-01,non_fall,cam0,100,3303.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-100.png,True
adl-01,non_fall,cam0,101,3336.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-101.png,True
adl-01,non_fall,cam0,102,3370.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-102.png,True
adl-01,non_fall,cam0,103,3403.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-103.png,True
adl-01,non_fall,cam0,104,3437.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-104.png,True
adl-01,non_fall,cam0,105,3470.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-105.png,True
adl-01,non_fall,cam0,106,3503.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-106.png,True
adl-01,non_fall,cam0,107,3537.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-107.png,True
adl-01,non_fall,cam0,108,3570.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-108.png,True
adl-01,non_fall,cam0,109,3603.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-109.png,True
adl-01,non_fall,cam0,110,3637.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-110.png,True
adl-01,non_fall,cam0,111,3671.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-111.png,True
adl-01,non_fall,cam0,112,3705.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-112.png,True
adl-01,non_fall,cam0,113,3739.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-113.png,True
adl-01,non_fall,cam0,114,3773.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-114.png,True
adl-01,non_fall,cam0,115,3807.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-115.png,True
adl-01,non_fall,cam0,116,3841.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-116.png,True
adl-01,non_fall,cam0,117,3875.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-117.png,True
adl-01,non_fall,cam0,118,3909.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-118.png,True
adl-01,non_fall,cam0,119,3943.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-119.png,True
adl-01,non_fall,cam0,120,3977.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-120.png,True
adl-01,non_fall,cam0,121,4011.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-121.png,True
adl-01,non_fall,cam0,122,4045.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-122.png,True
adl-01,non_fall,cam0,123,4079.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-123.png,True
adl-01,non_fall,cam0,124,4113.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-124.png,True
adl-01,non_fall,cam0,125,4147.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-125.png,True
adl-01,non_fall,cam0,126,4181.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-126.png,True
adl-01,non_fall,cam0,127,4215.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-127.png,True
adl-01,non_fall,cam0,128,4249.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-128.png,True
adl-01,non_fall,cam0,129,4283.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-129.png,True
adl-01,non_fall,cam0,130,4317.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-130.png,True
adl-01,non_fall,cam0,131,4351.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-131.png,True
adl-01,non_fall,cam0,132,4385.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-132.png,True
adl-01,non_fall,cam0,133,4419.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-133.png,True
adl-01,non_fall,cam0,134,4453.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-134.png,True
adl-01,non_fall,cam0,135,4487.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-135.png,True
adl-01,non_fall,cam0,136,4521.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-136.png,True
adl-01,non_fall,cam0,137,4555.0,-1.0,True,raw/RGB/non_fall/cam0/adl-01-cam0-rgb/adl-01-cam0-rgb-137.png,True
