sample_id,dataset,role,modality,path_rgb,path_thermal,sequence_id,subject_id,frame_index,original_label,project_label,status,issue_code,split,notes
kaist_set04v001_001819,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01819.jpg,set04v001,none,1819,person,person,keep,none,none,none
kaist_set04v001_001820,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01820.jpg,set04v001,none,1820,person,person,keep,none,none,none
kaist_set04v001_001821,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01821.jpg,set04v001,none,1821,person,person,keep,none,none,none
kaist_set04v001_001822,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01822.jpg,set04v001,none,1822,person,person,keep,none,none,none
kaist_set04v001_001823,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01823.jpg,set04v001,none,1823,person,person,keep,none,none,none
kaist_set04v001_001824,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01824.jpg,set04v001,none,1824,person,person,keep,none,none,none
kaist_set04v001_001825,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01825.jpg,set04v001,none,1825,person,person,keep,none,none,none
kaist_set04v001_001826,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01826.jpg,set04v001,none,1826,person,person,keep,none,none,none
kaist_set04v001_001827,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01827.jpg,set04v001,none,1827,person,person,keep,none,none,none
kaist_set04v001_001828,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01828.jpg,set04v001,none,1828,person,person,keep,none,none,none
kaist_set04v001_001829,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01829.jpg,set04v001,none,1829,person,person,keep,none,none,none
kaist_set04v001_001830,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01830.jpg,set04v001,none,1830,person,person,keep,none,none,none
kaist_set04v001_001831,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01831.jpg,set04v001,none,1831,person,person,keep,none,none,none
kaist_set04v001_001832,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01832.jpg,set04v001,none,1832,person,person,keep,none,none,none
kaist_set04v001_001833,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01833.jpg,set04v001,none,1833,person,person,keep,none,none,none
kaist_set04v001_001834,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01834.jpg,set04v001,none,1834,person,person,keep,none,none,none
kaist_set04v001_001835,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01835.jpg,set04v001,none,1835,person,person,keep,none,none,none
kaist_set04v001_001836,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01836.jpg,set04v001,none,1836,person,person,keep,none,none,none
kaist_set04v001_001837,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01837.jpg,set04v001,none,1837,person,person,keep,none,none,none
kaist_set04v001_001838,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01838.jpg,set04v001,none,1838,person,person,keep,none,none,none
kaist_set04v001_001839,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01839.jpg,set04v001,none,1839,person,person,keep,none,none,none
kaist_set04v001_001840,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01840.jpg,set04v001,none,1840,person,person,keep,none,none,none
kaist_set04v001_001841,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01841.jpg,set04v001,none,1841,person,person,keep,none,none,none
kaist_set04v001_001842,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01842.jpg,set04v001,none,1842,person,person,keep,none,none,none
kaist_set04v001_001843,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01843.jpg,set04v001,none,1843,person,person,keep,none,none,none
kaist_set04v001_001844,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01844.jpg,set04v001,none,1844,person,person,keep,none,none,none
kaist_set04v001_001845,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01845.jpg,set04v001,none,1845,person,person,keep,none,none,none
kaist_set04v001_001846,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01846.jpg,set04v001,none,1846,person,person,keep,none,none,none
kaist_set04v001_001847,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01847.jpg,set04v001,none,1847,person,person,keep,none,none,none
kaist_set04v001_001848,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01848.jpg,set04v001,none,1848,person,person,keep,none,none,none
kaist_set04v001_001849,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01849.jpg,set04v001,none,1849,person,person,keep,none,none,none
kaist_set04v001_001850,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01850.jpg,set04v001,none,1850,person,person,keep,none,none,none
kaist_set04v001_001851,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01851.jpg,set04v001,none,1851,person,person,keep,none,none,none
kaist_set04v001_001852,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01852.jpg,set04v001,none,1852,person,person,keep,none,none,none
kaist_set04v001_001853,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01853.jpg,set04v001,none,1853,person,person,keep,none,none,none
kaist_set04v001_001854,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01854.jpg,set04v001,none,1854,person,person,keep,none,none,none
kaist_set04v001_001855,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01855.jpg,set04v001,none,1855,person,person,keep,none,none,none
kaist_set04v001_001856,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01856.jpg,set04v001,none,1856,person,person,keep,none,none,none
kaist_set04v001_001857,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01857.jpg,set04v001,none,1857,person,person,keep,none,none,none
kaist_set04v001_001858,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01858.jpg,set04v001,none,1858,person,person,keep,none,none,none
kaist_set04v001_001859,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01859.jpg,set04v001,none,1859,person,person,keep,none,none,none
kaist_set04v001_001860,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01860.jpg,set04v001,none,1860,person,person,keep,none,none,none
kaist_set04v001_001861,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01861.jpg,set04v001,none,1861,person,person,keep,none,none,none
kaist_set04v001_001862,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01862.jpg,set04v001,none,1862,person,person,keep,none,none,none
kaist_set04v001_001863,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01863.jpg,set04v001,none,1863,person,person,keep,none,none,none
kaist_set04v001_001864,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01864.jpg,set04v001,none,1864,person,person,keep,none,none,none
kaist_set04v001_001865,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01865.jpg,set04v001,none,1865,person,person,keep,none,none,none
kaist_set04v001_001866,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01866.jpg,set04v001,none,1866,person,person,keep,none,none,none
kaist_set04v001_001867,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01867.jpg,set04v001,none,1867,person,person,keep,none,none,none
kaist_set04v001_001868,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01868.jpg,set04v001,none,1868,person,person,keep,none,none,none
kaist_set04v001_001869,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01869.jpg,set04v001,none,1869,person,person,keep,none,none,none
kaist_set04v001_001870,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01870.jpg,set04v001,none,1870,person,person,keep,none,none,none
kaist_set04v001_001871,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01871.jpg,set04v001,none,1871,person,person,keep,none,none,none
kaist_set04v001_001872,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01872.jpg,set04v001,none,1872,person,person,keep,none,none,none
kaist_set04v001_001873,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01873.jpg,set04v001,none,1873,person,person,keep,none,none,none
kaist_set04v001_001874,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01874.jpg,set04v001,none,1874,person,person,keep,none,none,none
kaist_set04v001_001875,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01875.jpg,set04v001,none,1875,person,person,keep,none,none,none
kaist_set04v001_001876,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01876.jpg,set04v001,none,1876,person,person,keep,none,none,none
kaist_set04v001_001877,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01877.jpg,set04v001,none,1877,person,person,keep,none,none,none
kaist_set04v001_001878,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01878.jpg,set04v001,none,1878,person,person,keep,none,none,none
kaist_set04v001_001879,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01879.jpg,set04v001,none,1879,person,person,keep,none,none,none
kaist_set04v001_001880,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01880.jpg,set04v001,none,1880,person,person,keep,none,none,none
kaist_set04v001_001881,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01881.jpg,set04v001,none,1881,person,person,keep,none,none,none
kaist_set04v001_001882,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01882.jpg,set04v001,none,1882,person,person,keep,none,none,none
kaist_set04v001_001883,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01883.jpg,set04v001,none,1883,person,person,keep,none,none,none
kaist_set04v001_001884,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01884.jpg,set04v001,none,1884,person,person,keep,none,none,none
kaist_set04v001_001885,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01885.jpg,set04v001,none,1885,person,person,keep,none,none,none
kaist_set04v001_001886,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01886.jpg,set04v001,none,1886,person,person,keep,none,none,none
kaist_set04v001_001887,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01887.jpg,set04v001,none,1887,person,person,keep,none,none,none
kaist_set04v001_001888,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01888.jpg,set04v001,none,1888,person,person,keep,none,none,none
kaist_set04v001_001889,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01889.jpg,set04v001,none,1889,person,person,keep,none,none,none
kaist_set04v001_001890,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01890.jpg,set04v001,none,1890,person,person,keep,none,none,none
kaist_set04v001_001891,kaist,B+D,thermal,none,images/set04/V001/lwir/I01891.jpg,set04v001,none,1891,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001892,kaist,B+D,thermal,none,images/set04/V001/lwir/I01892.jpg,set04v001,none,1892,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001893,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01893.jpg,set04v001,none,1893,person,person,keep,none,none,none
kaist_set04v001_001894,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01894.jpg,set04v001,none,1894,person,person,keep,none,none,none
kaist_set04v001_001895,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01895.jpg,set04v001,none,1895,person,person,keep,none,none,none
kaist_set04v001_001896,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01896.jpg,set04v001,none,1896,person,person,keep,none,none,none
kaist_set04v001_001897,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01897.jpg,set04v001,none,1897,person,person,keep,none,none,none
kaist_set04v001_001898,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01898.jpg,set04v001,none,1898,person,person,keep,none,none,none
kaist_set04v001_001899,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01899.jpg,set04v001,none,1899,person,person,keep,none,none,none
kaist_set04v001_001900,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01900.jpg,set04v001,none,1900,person,person,keep,none,none,none
kaist_set04v001_001901,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01901.jpg,set04v001,none,1901,person,person,keep,none,none,none
kaist_set04v001_001902,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01902.jpg,set04v001,none,1902,person,person,keep,none,none,none
kaist_set04v001_001903,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01903.jpg,set04v001,none,1903,person,person,keep,none,none,none
kaist_set04v001_001904,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01904.jpg,set04v001,none,1904,person,person,keep,none,none,none
kaist_set04v001_001905,kaist,B+D,thermal,none,cleaned/thermal_with_people/I01905.jpg,set04v001,none,1905,person,person,keep,none,none,none
kaist_set04v001_001906,kaist,B+D,thermal,none,images/set04/V001/lwir/I01906.jpg,set04v001,none,1906,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001907,kaist,B+D,thermal,none,images/set04/V001/lwir/I01907.jpg,set04v001,none,1907,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001908,kaist,B+D,thermal,none,images/set04/V001/lwir/I01908.jpg,set04v001,none,1908,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001909,kaist,B+D,thermal,none,images/set04/V001/lwir/I01909.jpg,set04v001,none,1909,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001910,kaist,B+D,thermal,none,images/set04/V001/lwir/I01910.jpg,set04v001,none,1910,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001911,kaist,B+D,thermal,none,images/set04/V001/lwir/I01911.jpg,set04v001,none,1911,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001912,kaist,B+D,thermal,none,images/set04/V001/lwir/I01912.jpg,set04v001,none,1912,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001913,kaist,B+D,thermal,none,images/set04/V001/lwir/I01913.jpg,set04v001,none,1913,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001914,kaist,B+D,thermal,none,images/set04/V001/lwir/I01914.jpg,set04v001,none,1914,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001915,kaist,B+D,thermal,none,images/set04/V001/lwir/I01915.jpg,set04v001,none,1915,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001916,kaist,B+D,thermal,none,images/set04/V001/lwir/I01916.jpg,set04v001,none,1916,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001917,kaist,B+D,thermal,none,images/set04/V001/lwir/I01917.jpg,set04v001,none,1917,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001918,kaist,B+D,thermal,none,images/set04/V001/lwir/I01918.jpg,set04v001,none,1918,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001919,kaist,B+D,thermal,none,images/set04/V001/lwir/I01919.jpg,set04v001,none,1919,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001920,kaist,B+D,thermal,none,images/set04/V001/lwir/I01920.jpg,set04v001,none,1920,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001921,kaist,B+D,thermal,none,images/set04/V001/lwir/I01921.jpg,set04v001,none,1921,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001922,kaist,B+D,thermal,none,images/set04/V001/lwir/I01922.jpg,set04v001,none,1922,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001923,kaist,B+D,thermal,none,images/set04/V001/lwir/I01923.jpg,set04v001,none,1923,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001924,kaist,B+D,thermal,none,images/set04/V001/lwir/I01924.jpg,set04v001,none,1924,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001925,kaist,B+D,thermal,none,images/set04/V001/lwir/I01925.jpg,set04v001,none,1925,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001926,kaist,B+D,thermal,none,images/set04/V001/lwir/I01926.jpg,set04v001,none,1926,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001927,kaist,B+D,thermal,none,images/set04/V001/lwir/I01927.jpg,set04v001,none,1927,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001928,kaist,B+D,thermal,none,images/set04/V001/lwir/I01928.jpg,set04v001,none,1928,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001929,kaist,B+D,thermal,none,images/set04/V001/lwir/I01929.jpg,set04v001,none,1929,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001930,kaist,B+D,thermal,none,images/set04/V001/lwir/I01930.jpg,set04v001,none,1930,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001931,kaist,B+D,thermal,none,images/set04/V001/lwir/I01931.jpg,set04v001,none,1931,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001932,kaist,B+D,thermal,none,images/set04/V001/lwir/I01932.jpg,set04v001,none,1932,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001933,kaist,B+D,thermal,none,images/set04/V001/lwir/I01933.jpg,set04v001,none,1933,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001934,kaist,B+D,thermal,none,images/set04/V001/lwir/I01934.jpg,set04v001,none,1934,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001935,kaist,B+D,thermal,none,images/set04/V001/lwir/I01935.jpg,set04v001,none,1935,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001936,kaist,B+D,thermal,none,images/set04/V001/lwir/I01936.jpg,set04v001,none,1936,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001937,kaist,B+D,thermal,none,images/set04/V001/lwir/I01937.jpg,set04v001,none,1937,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001938,kaist,B+D,thermal,none,images/set04/V001/lwir/I01938.jpg,set04v001,none,1938,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001939,kaist,B+D,thermal,none,images/set04/V001/lwir/I01939.jpg,set04v001,none,1939,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001940,kaist,B+D,thermal,none,images/set04/V001/lwir/I01940.jpg,set04v001,none,1940,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001941,kaist,B+D,thermal,none,images/set04/V001/lwir/I01941.jpg,set04v001,none,1941,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001942,kaist,B+D,thermal,none,images/set04/V001/lwir/I01942.jpg,set04v001,none,1942,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001943,kaist,B+D,thermal,none,images/set04/V001/lwir/I01943.jpg,set04v001,none,1943,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001944,kaist,B+D,thermal,none,images/set04/V001/lwir/I01944.jpg,set04v001,none,1944,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001945,kaist,B+D,thermal,none,images/set04/V001/lwir/I01945.jpg,set04v001,none,1945,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001946,kaist,B+D,thermal,none,images/set04/V001/lwir/I01946.jpg,set04v001,none,1946,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001947,kaist,B+D,thermal,none,images/set04/V001/lwir/I01947.jpg,set04v001,none,1947,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001948,kaist,B+D,thermal,none,images/set04/V001/lwir/I01948.jpg,set04v001,none,1948,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001949,kaist,B+D,thermal,none,images/set04/V001/lwir/I01949.jpg,set04v001,none,1949,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001950,kaist,B+D,thermal,none,images/set04/V001/lwir/I01950.jpg,set04v001,none,1950,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001951,kaist,B+D,thermal,none,images/set04/V001/lwir/I01951.jpg,set04v001,none,1951,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001952,kaist,B+D,thermal,none,images/set04/V001/lwir/I01952.jpg,set04v001,none,1952,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001953,kaist,B+D,thermal,none,images/set04/V001/lwir/I01953.jpg,set04v001,none,1953,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001954,kaist,B+D,thermal,none,images/set04/V001/lwir/I01954.jpg,set04v001,none,1954,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001955,kaist,B+D,thermal,none,images/set04/V001/lwir/I01955.jpg,set04v001,none,1955,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001956,kaist,B+D,thermal,none,images/set04/V001/lwir/I01956.jpg,set04v001,none,1956,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001957,kaist,B+D,thermal,none,images/set04/V001/lwir/I01957.jpg,set04v001,none,1957,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001958,kaist,B+D,thermal,none,images/set04/V001/lwir/I01958.jpg,set04v001,none,1958,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001959,kaist,B+D,thermal,none,images/set04/V001/lwir/I01959.jpg,set04v001,none,1959,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001960,kaist,B+D,thermal,none,images/set04/V001/lwir/I01960.jpg,set04v001,none,1960,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001961,kaist,B+D,thermal,none,images/set04/V001/lwir/I01961.jpg,set04v001,none,1961,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001962,kaist,B+D,thermal,none,images/set04/V001/lwir/I01962.jpg,set04v001,none,1962,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001963,kaist,B+D,thermal,none,images/set04/V001/lwir/I01963.jpg,set04v001,none,1963,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001964,kaist,B+D,thermal,none,images/set04/V001/lwir/I01964.jpg,set04v001,none,1964,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001965,kaist,B+D,thermal,none,images/set04/V001/lwir/I01965.jpg,set04v001,none,1965,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001966,kaist,B+D,thermal,none,images/set04/V001/lwir/I01966.jpg,set04v001,none,1966,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001967,kaist,B+D,thermal,none,images/set04/V001/lwir/I01967.jpg,set04v001,none,1967,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001968,kaist,B+D,thermal,none,images/set04/V001/lwir/I01968.jpg,set04v001,none,1968,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001969,kaist,B+D,thermal,none,images/set04/V001/lwir/I01969.jpg,set04v001,none,1969,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001970,kaist,B+D,thermal,none,images/set04/V001/lwir/I01970.jpg,set04v001,none,1970,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001971,kaist,B+D,thermal,none,images/set04/V001/lwir/I01971.jpg,set04v001,none,1971,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001972,kaist,B+D,thermal,none,images/set04/V001/lwir/I01972.jpg,set04v001,none,1972,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001973,kaist,B+D,thermal,none,images/set04/V001/lwir/I01973.jpg,set04v001,none,1973,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001974,kaist,B+D,thermal,none,images/set04/V001/lwir/I01974.jpg,set04v001,none,1974,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001975,kaist,B+D,thermal,none,images/set04/V001/lwir/I01975.jpg,set04v001,none,1975,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001976,kaist,B+D,thermal,none,images/set04/V001/lwir/I01976.jpg,set04v001,none,1976,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001977,kaist,B+D,thermal,none,images/set04/V001/lwir/I01977.jpg,set04v001,none,1977,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001978,kaist,B+D,thermal,none,images/set04/V001/lwir/I01978.jpg,set04v001,none,1978,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001979,kaist,B+D,thermal,none,images/set04/V001/lwir/I01979.jpg,set04v001,none,1979,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001980,kaist,B+D,thermal,none,images/set04/V001/lwir/I01980.jpg,set04v001,none,1980,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001981,kaist,B+D,thermal,none,images/set04/V001/lwir/I01981.jpg,set04v001,none,1981,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001982,kaist,B+D,thermal,none,images/set04/V001/lwir/I01982.jpg,set04v001,none,1982,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001983,kaist,B+D,thermal,none,images/set04/V001/lwir/I01983.jpg,set04v001,none,1983,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001984,kaist,B+D,thermal,none,images/set04/V001/lwir/I01984.jpg,set04v001,none,1984,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001985,kaist,B+D,thermal,none,images/set04/V001/lwir/I01985.jpg,set04v001,none,1985,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001986,kaist,B+D,thermal,none,images/set04/V001/lwir/I01986.jpg,set04v001,none,1986,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001987,kaist,B+D,thermal,none,images/set04/V001/lwir/I01987.jpg,set04v001,none,1987,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001988,kaist,B+D,thermal,none,images/set04/V001/lwir/I01988.jpg,set04v001,none,1988,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001989,kaist,B+D,thermal,none,images/set04/V001/lwir/I01989.jpg,set04v001,none,1989,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001990,kaist,B+D,thermal,none,images/set04/V001/lwir/I01990.jpg,set04v001,none,1990,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001991,kaist,B+D,thermal,none,images/set04/V001/lwir/I01991.jpg,set04v001,none,1991,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001992,kaist,B+D,thermal,none,images/set04/V001/lwir/I01992.jpg,set04v001,none,1992,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001993,kaist,B+D,thermal,none,images/set04/V001/lwir/I01993.jpg,set04v001,none,1993,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001994,kaist,B+D,thermal,none,images/set04/V001/lwir/I01994.jpg,set04v001,none,1994,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
kaist_set04v001_001995,kaist,B+D,thermal,none,images/set04/V001/lwir/I01995.jpg,set04v001,none,1995,none,none,exclude,E-NO-PERSON,none,No pedestrian in frame
